pc_timestamp_ns,sender_ip,seq,timestamp_ms,acc_x_g,acc_y_g,acc_z_g
1781002807441373884,192.168.1.188,517780,5245491,1.1544,-0.0663,-0.1287
1781002807450089296,192.168.1.188,517781,5245501,1.2129,0.0663,-0.2067
1781002807460040485,192.168.1.188,517782,5245511,1.1232,-0.0234,0.0312
1781002807476768546,192.168.1.188,517783,5245521,0.8736,0.0975,-0.2184
1781002807481913351,192.168.1.188,517784,5245531,0.7098,-0.1599,-0.0741
1781002807490079061,192.168.1.188,517785,5245541,1.3416,-0.1053,-0.1794
1781002807500032700,192.168.1.188,517786,5245551,1.0257,-0.0117,-0.0975
1781002807510043289,192.168.1.188,517787,5245561,0.9477,0.0624,0.078
1781002807520104938,192.168.1.188,517788,5245571,0.3822,-0.0624,-0.1677
1781002807530047036,192.168.1.188,517789,5245581,0.9906,-0.1209,-0.1248
1781002807540012565,192.168.1.188,517790,5245591,0.819,0.0078,-0.078
1781002807550260975,192.168.1.188,517791,5245601,0.8307,-0.0156,-0.2574
1781002807560207724,192.168.1.188,517792,5245611,0.6591,0.2535,-0.1833
1781002807570029281,192.168.1.188,517793,5245621,1.6341,0.039,-0.0429
1781002807583380447,192.168.1.188,517794,5245631,0.8073,0.1053,-0.0117
1781002807590080599,192.168.1.188,517795,5245641,0.507,0.1092,-0.1833
1781002807600017088,192.168.1.188,517796,5245651,1.3962,0.1092,-0.0936
1781002807610127247,192.168.1.188,517797,5245661,0.5187,0.0624,-0.1911
1781002807620077796,192.168.1.188,517798,5245671,1.4937,0.0663,-0.0468
1781002807630065374,192.168.1.188,517799,5245681,0.6357,0.1287,-0.0585
1781002807640144174,192.168.1.188,517800,5245691,1.6731,0.0741,-0.2847
1781002807649997882,192.168.1.188,517801,5245701,0.9516,0.0312,-0.1365
1781002807662591093,192.168.1.188,517802,5245711,1.2753,-0.0663,-0.3237
1781002807670043820,192.168.1.188,517803,5245721,0.1326,-0.1404,-0.078
1781002807680353380,192.168.1.188,517804,5245731,1.3299,0.2613,-0.0663
1781002807690113887,192.168.1.188,517805,5245741,0.6903,0.156,-0.2145
1781002807706752149,192.168.1.188,517806,5245751,0.5889,0.1989,-0.1326
1781002807710092875,192.168.1.188,517807,5245761,1.1037,-0.2496,-0.078
1781002807720411836,192.168.1.188,517808,5245771,1.2285,0.0975,-0.1716
1781002807730178113,192.168.1.188,517809,5245781,1.2012,0.2106,-0.0078
1781002807740079861,192.168.1.188,517810,5245791,0.546,0.2106,-0.0546
1781002807750223851,192.168.1.188,517811,5245801,1.1856,-0.0039,-0.2145
1781002807760114109,192.168.1.188,517812,5245811,1.1076,0.1209,-0.351
1781002807771501765,192.168.1.188,517813,5245821,0.351,0.0039,-0.0585
1781002807783255512,192.168.1.188,517814,5245831,1.1427,0.0624,-0.1404
1781002807790192256,192.168.1.188,517815,5245841,1.2675,-0.3744,-0.2652
1781002807800067094,192.168.1.188,517816,5245851,0.3159,-0.2262,-0.039
1781002807810712716,192.168.1.188,517817,5245861,1.0764,-0.0702,-0.2145
1781002807827617749,192.168.1.188,517818,5245871,1.3806,-0.0429,-0.2145
1781002807830070481,192.168.1.188,517819,5245881,1.2207,0.1755,-0.1404
1781002807856676801,192.168.1.188,517820,5245891,0.0234,0.0,0.0663
1781002807856690061,192.168.1.188,517821,5245901,1.7355,0.0702,-0.1248
1781002807860202218,192.168.1.188,517822,5245911,1.287,0.351,-0.0429
1781002807870171696,192.168.1.188,517823,5245921,1.2558,0.195,-0.1755
1781002807881876753,192.168.1.188,517824,5245931,0.6162,-0.1248,0.1599
1781002807890191734,192.168.1.188,517825,5245941,0.9633,-0.1794,-0.0429
1781002807900655295,192.168.1.188,517826,5245951,1.17,0.0585,-0.1053
1781002807910047151,192.168.1.188,517827,5245961,-0.3822,0.1131,0.0039
1781002807920044350,192.168.1.188,517828,5245971,1.1622,-0.1365,-0.2184
1781002807930179319,192.168.1.188,517829,5245981,1.5093,0.0,-0.1482
1781002807941615605,192.168.1.188,517830,5245991,0.4836,0.1521,-0.5499
1781002807949999096,192.168.1.188,517831,5246001,0.8736,-0.0156,-0.0429
1781002807960030815,192.168.1.188,517832,5246011,1.3104,-0.1989,-0.1599
1781002807975767212,192.168.1.188,517833,5246021,0.7605,-0.2028,-0.1482
1781002807980157733,192.168.1.188,517834,5246031,1.1583,0.0897,-0.0507
1781002807991809110,192.168.1.188,517835,5246041,1.1739,0.0546,-0.0741
1781002808000112250,192.168.1.188,517836,5246051,1.0686,-0.0312,-0.2613
1781002808015709976,192.168.1.188,517837,5246061,0.8619,0.2223,-0.1755
1781002808020154508,192.168.1.188,517838,5246071,1.0374,0.0702,-0.1248
1781002808030393178,192.168.1.188,517839,5246081,1.248,-0.0546,-0.1014
1781002808040158486,192.168.1.188,517840,5246091,0.7644,0.2262,-0.0936
1781002808060718986,192.168.1.188,517841,5246101,0.7449,0.1404,-0.1326
1781002808061046908,192.168.1.188,517842,5246111,2.2971,-0.039,-0.1755
1781002808071743230,192.168.1.188,517843,5246121,-0.2535,-0.1599,-0.0468
1781002808081412897,192.168.1.188,517844,5246131,2.5467,-0.1014,0.039
1781002808090258540,192.168.1.188,517845,5246141,-0.8307,0.3393,-0.0468
1781002808100096438,192.168.1.188,517846,5246151,1.4625,0.1287,-0.0624
1781002808110127177,192.168.1.188,517847,5246161,0.7215,-0.1131,-0.234
1781002808120252797,192.168.1.188,517848,5246171,0.7605,-0.0507,-0.2652
1781002808133587982,192.168.1.188,517849,5246181,1.989,-0.2028,-0.1716
1781002808143054928,192.168.1.188,517850,5246191,0.9828,0.0312,-0.0858
1781002808150108963,192.168.1.188,517851,5246201,0.4446,-0.0858,-0.0936
1781002808165026805,192.168.1.188,517852,5246211,1.5327,0.0858,-0.0663
1781002808189092503,192.168.1.188,517853,5246221,0.4758,0.2613,-0.2574
1781002808191752926,192.168.1.188,517854,5246231,1.2285,-0.1092,-0.1326
1781002808195935946,192.168.1.188,517855,5246241,1.2051,-0.3276,-0.2418
1781002808204337777,192.168.1.188,517856,5246251,0.6708,0.0624,-0.1209
1781002808210081025,192.168.1.188,517857,5246261,1.2441,-0.2028,-0.1092
1781002808220049534,192.168.1.188,517858,5246271,1.0998,0.2457,-0.0273
1781002808230059033,192.168.1.188,517859,5246281,1.365,-0.1677,-0.1521
1781002808243624089,192.168.1.188,517860,5246291,0.9633,0.0273,-0.0585
1781002808250013350,192.168.1.188,517861,5246301,1.0686,0.0117,-0.1248
1781002808262447401,192.168.1.188,517862,5246311,0.7683,0.5226,0.3081
1781002808270063138,192.168.1.188,517863,5246321,0.6708,0.0312,-0.3315
1781002808280084697,192.168.1.188,517864,5246331,0.9477,-0.4056,-0.1365
1781002808305920853,192.168.1.188,517865,5246341,0.2652,0.2379,-0.1677
1781002808307790122,192.168.1.188,517866,5246351,1.4391,0.0663,-0.2769
1781002808310057593,192.168.1.188,517867,5246361,0.9672,0.0624,-0.1326
1781002808339325246,192.168.1.188,517868,5246371,2.3088,-0.4602,-0.0897
1781002808339607137,192.168.1.188,517869,5246381,0.2301,0.3588,0.1365
1781002808343914299,192.168.1.188,517870,5246391,0.6474,-0.0039,-0.2418
1781002808350001838,192.168.1.188,517871,5246401,1.4781,-0.1794,0.0585
1781002808360051307,192.168.1.188,517872,5246411,1.5873,-0.3939,-0.2925
1781002808369968036,192.168.1.188,517873,5246421,0.9438,-0.0195,-0.0624
1781002808380057075,192.168.1.188,517874,5246431,0.6279,0.1872,-0.0858
1781002808390141224,192.168.1.188,517875,5246441,0.8541,0.312,-0.1872
1781002808400126993,192.168.1.188,517876,5246451,0.8541,0.195,0.195
1781002808414932535,192.168.1.188,517877,5246461,1.2285,-0.2379,-0.1794
1781002808421994419,192.168.1.188,517878,5246471,0.4485,-0.2925,-0.2067
1781002808430433911,192.168.1.188,517879,5246481,1.0257,0.3432,-0.0429
1781002808441385014,192.168.1.188,517880,5246491,1.2207,0.2301,-0.0819
1781002808450015656,192.168.1.188,517881,5246501,0.4875,-0.1716,-0.0273
1781002808459942025,192.168.1.188,517882,5246511,0.8658,-0.0429,-0.0975
1781002808469972183,192.168.1.188,517883,5246521,1.2519,0.0702,-0.039
1781002808480842437,192.168.1.188,517884,5246531,0.3627,0.2535,-0.2574
1781002808491078577,192.168.1.188,517885,5246541,1.092,0.3081,0.0039
1781002808502881194,192.168.1.188,517886,5246551,1.1973,-0.0897,-0.0585
1781002808510083510,192.168.1.188,517887,5246561,1.1973,-0.0897,-0.0585
1781002808520610011,192.168.1.188,517888,5246571,0.8502,0.0078,-0.1326
1781002808529992057,192.168.1.188,517889,5246581,0.8502,0.1248,-0.195
1781002808540114396,192.168.1.188,517890,5246591,1.1505,-0.0039,-0.1521
1781002808552817708,192.168.1.188,517891,5246601,1.8603,0.0273,-0.0936
1781002808559960343,192.168.1.188,517892,5246611,0.2886,0.0858,0.0819
1781002808571681620,192.168.1.188,517893,5246621,3.7713,-0.1677,0.0117
1781002808583847999,192.168.1.188,517894,5246631,2.1489,0.078,-0.3666
1781002808590193240,192.168.1.188,517895,5246641,2.3946,-0.2262,-0.234
1781002808604403820,192.168.1.188,517896,5246651,0.858,0.1053,-0.1053
1781002808610148628,192.168.1.188,517897,5246661,2.3556,-0.2106,-0.039
1781002808620018556,192.168.1.188,517898,5246671,0.6552,0.0039,-0.3783
1781002808636583157,192.168.1.188,517899,5246681,-0.4953,0.3861,0.1326
1781002808640117984,192.168.1.188,517900,5246691,0.3393,-0.1599,-0.0234
1781002808650081933,192.168.1.188,517901,5246701,1.8057,-0.0741,-0.1092
1781002808665074796,192.168.1.188,517902,5246711,1.1583,0.0039,-0.6435
1781002808670095490,192.168.1.188,517903,5246721,0.7137,0.0507,0.1287
1781002808680045499,192.168.1.188,517904,5246731,1.0296,0.0312,-0.0273
1781002808690134028,192.168.1.188,517905,5246741,2.5974,-0.3237,-0.0585
1781002808701175302,192.168.1.188,517906,5246751,-0.6903,-0.1677,-0.273
1781002808710165876,192.168.1.188,517907,5246761,1.4157,0.3237,-0.195
1781002808719988934,192.168.1.188,517908,5246771,1.0998,0.4134,0.0039
1781002808730649546,192.168.1.188,517909,5246781,6.552,-0.975,0.8853
1781002808740003561,192.168.1.188,517910,5246791,-1.2792,0.0,-0.2691
1781002808750087271,192.168.1.188,517911,5246801,1.014,-0.1053,-0.0039
1781002808764052099,192.168.1.188,517912,5246811,0.663,0.1638,-0.1638
1781002808770018478,192.168.1.188,517913,5246821,0.0078,0.1989,0.0078
1781002808781760275,192.168.1.188,517914,5246831,5.3079,-0.4407,-0.117
1781002808789955135,192.168.1.188,517915,5246841,0.3549,0.5733,-0.2106
1781002808800120905,192.168.1.188,517916,5246851,0.6903,0.0351,-0.2223
1781002808810201994,192.168.1.188,517917,5246861,1.0374,0.2964,-0.3822
1781002808819974592,192.168.1.188,517918,5246871,2.2074,0.3744,0.0078
1781002808831423178,192.168.1.188,517919,5246881,1.0062,0.4641,0.0078
1781002808840185901,192.168.1.188,517920,5246891,-0.7137,-0.6396,-0.1794
1781002808849940688,192.168.1.188,517921,5246901,1.1895,0.0663,0.0273
1781002808859928777,192.168.1.188,517922,5246911,1.1037,0.4524,-0.3471
1781002808870214897,192.168.1.188,517923,5246921,1.365,0.4446,-0.1287
1781002808888079734,192.168.1.188,517924,5246931,1.2363,0.2769,-0.2067
1781002808897416880,192.168.1.188,517925,5246941,1.092,0.2769,-0.2691
1781002808905848441,192.168.1.188,517926,5246951,0.0897,-0.7956,-0.1287
1781002808912841445,192.168.1.188,517927,5246961,1.0413,-0.3861,-0.0975
1781002808921572198,192.168.1.188,517928,5246971,0.3393,-0.1092,0.0936
1781002808936080989,192.168.1.188,517929,5246981,0.0624,0.1014,-0.0858
1781002808940020288,192.168.1.188,517930,5246991,1.4625,0.1287,-0.1287
1781002808949976016,192.168.1.188,517931,5247001,4.0131,-0.5694,-0.6045
1781002808963013960,192.168.1.188,517932,5247011,-1.4235,0.2847,-0.2262
1781002808974791018,192.168.1.188,517933,5247021,1.5015,-0.1443,-0.0897
1781002808987675790,192.168.1.188,517934,5247031,0.9438,0.1287,-0.1053
1781002808990228883,192.168.1.188,517935,5247041,1.17,0.2418,-0.2223
1781002809000093511,192.168.1.188,517936,5247051,0.7722,0.0546,0.117
1781002809013224825,192.168.1.188,517937,5247061,0.3861,-0.0936,0.0039
1781002809020139369,192.168.1.188,517938,5247071,0.1521,0.5031,-0.0624
1781002809032754410,192.168.1.188,517939,5247081,0.8502,0.2847,0.0975
1781002809040134986,192.168.1.188,517940,5247091,-0.351,0.0351,-0.1521
1781002809053016239,192.168.1.188,517941,5247101,2.1918,-0.5889,-0.2535
1781002809060134654,192.168.1.188,517942,5247111,1.0413,0.0195,-0.0702
1781002809071557900,192.168.1.188,517943,5247121,1.6497,-0.2886,-0.2028
1781002809083467068,192.168.1.188,517944,5247131,2.6715,0.3588,-0.0078
1781002809091912879,192.168.1.188,517945,5247141,0.3822,0.2457,-0.0039
1781002809102166149,192.168.1.188,517946,5247151,0.1248,0.4251,0.0273
1781002809110680481,192.168.1.188,517947,5247161,1.0842,-0.234,0.1599
1781002809123512593,192.168.1.188,517948,5247171,1.0803,0.1053,0.1248
1781002809129937575,192.168.1.188,517949,5247181,1.2129,0.1794,0.0741
1781002809139970794,192.168.1.188,517950,5247191,0.7605,0.4134,0.0078
1781002809150003513,192.168.1.188,517951,5247201,1.599,-0.1053,0.3042
1781002809160074262,192.168.1.188,517952,5247211,1.5015,0.1404,-0.2184
1781002809170262691,192.168.1.188,517953,5247221,1.1232,0.078,-0.1131
1781002809180061659,192.168.1.188,517954,5247231,0.9633,0.1014,-0.0585
1781002809189960308,192.168.1.188,517955,5247241,1.4586,1.1661,0.0897
1781002809200040557,192.168.1.188,517956,5247251,1.0023,0.897,0.2184
1781002809210061146,192.168.1.188,517957,5247261,1.3416,0.2028,-0.2028
1781002809222878778,192.168.1.188,517958,5247271,0.8931,0.2145,-0.195
1781002809241770561,192.168.1.188,517959,5247281,1.2246,0.4446,-0.0156
1781002809242094812,192.168.1.188,517960,5247291,0.7995,0.2457,0.0
1781002809254252851,192.168.1.188,517961,5247301,1.3104,0.6435,-0.039
1781002809263416186,192.168.1.188,517962,5247311,1.0959,0.1638,-0.2145
1781002809273502435,192.168.1.188,517963,5247321,0.8385,0.1521,-0.2535
1781002809279937747,192.168.1.188,517964,5247331,0.9828,0.6864,-0.0741
1781002809290026766,192.168.1.188,517965,5247341,0.858,0.6786,0.0741
1781002809300023875,192.168.1.188,517966,5247351,1.3806,0.6669,-0.0624
1781002809311263110,192.168.1.188,517967,5247361,1.1934,0.1404,-0.2301
1781002809320204653,192.168.1.188,517968,5247371,0.7371,0.2067,-0.1326
1781002809330163902,192.168.1.188,517969,5247381,0.5187,0.4056,-0.1053
1781002809341440997,192.168.1.188,517970,5247391,0.3588,0.7878,0.0273
1781002809350170519,192.168.1.188,517971,5247401,1.2051,0.6084,-0.0858
1781002809360141058,192.168.1.188,517972,5247411,1.1544,1.8057,-0.1131
1781002809371515994,192.168.1.188,517973,5247421,0.8151,0.5265,0.0819
1781002809380255976,192.168.1.188,517974,5247431,0.8112,0.4914,0.0312
1781002809390803238,192.168.1.188,517975,5247441,0.8697,0.5577,-0.0351
1781002809402506725,192.168.1.188,517976,5247451,1.0374,0.6123,0.0273
1781002809410032662,192.168.1.188,517977,5247461,0.936,0.8034,0.0507
1781002809422010350,192.168.1.188,517978,5247471,0.6513,0.6981,0.0351
1781002809434603662,192.168.1.188,517979,5247481,0.7605,1.1154,0.0546
1781002809441949058,192.168.1.188,517980,5247491,0.6474,0.8463,-0.0039
1781002809450283558,192.168.1.188,517981,5247501,0.6279,0.7956,-0.0429
1781002809464364527,192.168.1.188,517982,5247511,0.5772,0.8151,-0.0585
1781002809470139855,192.168.1.188,517983,5247521,0.624,0.663,-0.1131
1781002809480019743,192.168.1.188,517984,5247531,0.6513,0.6435,-0.117
1781002809500271952,192.168.1.188,517985,5247541,0.3471,0.78,-0.0897
1781002809500284652,192.168.1.188,517986,5247551,0.39,0.9048,-0.0429
1781002809514541772,192.168.1.188,517987,5247561,0.4095,0.8736,-0.1521
1781002809527472215,192.168.1.188,517988,5247571,0.3744,0.8385,-0.1014
1781002809534156428,192.168.1.188,517989,5247581,0.5109,0.8541,-0.1092
1781002809546316357,192.168.1.188,517990,5247591,0.468,2.1762,0.1599
1781002809557865433,192.168.1.188,517991,5247601,0.1053,1.17,-0.1365
1781002809563353290,192.168.1.188,517992,5247611,0.3471,0.9555,0.0078
1781002809572587505,192.168.1.188,517993,5247621,0.7449,2.574,0.1131
1781002809579954361,192.168.1.188,517994,5247631,-0.2496,2.2269,0.0585
1781002809596093410,192.168.1.188,517995,5247641,-0.1833,1.2636,-0.1794
1781002809599955729,192.168.1.188,517996,5247651,-0.4134,1.2363,-0.195
1781002809609983688,192.168.1.188,517997,5247661,0.1794,0.9984,-0.0468
1781002809628085626,192.168.1.188,517998,5247671,-0.1599,0.8853,-0.0858
1781002809637758333,192.168.1.188,517999,5247681,-0.4719,0.7605,-0.0741
1781002809641632152,192.168.1.188,518000,5247691,-0.3354,1.0296,-0.0195
1781002809652508735,192.168.1.188,518001,5247701,-0.5226,1.053,0.0156
1781002809660048612,192.168.1.188,518002,5247711,-0.4407,1.0296,0.0429
1781002809670011211,192.168.1.188,518003,5247721,-0.3237,1.0998,-0.0351
1781002809680210490,192.168.1.188,518004,5247731,-0.0546,1.1271,-0.1131
1781002809691853767,192.168.1.188,518005,5247741,-0.039,1.3026,-0.0741
1781002809701483734,192.168.1.188,518006,5247751,0.0195,1.0023,-0.0312
1781002809710796319,192.168.1.188,518007,5247761,-0.039,1.248,-0.0468
1781002809731795252,192.168.1.188,518008,5247771,0.0117,1.2324,-0.0507
1781002809742225383,192.168.1.188,518009,5247781,-0.0117,1.1661,-0.0546
1781002809742238333,192.168.1.188,518010,5247791,-0.0195,1.17,-0.0741
1781002809751369688,192.168.1.188,518011,5247801,-0.0897,1.1232,-0.0741
1781002809761704768,192.168.1.188,518012,5247811,-0.1287,1.0881,-0.0507
1781002809786600900,192.168.1.188,518013,5247821,-0.0936,1.0452,-0.0663
1781002809786622100,192.168.1.188,518014,5247831,-0.2223,1.1505,-0.0624
1781002809790040646,192.168.1.188,518015,5247841,-0.1716,1.0452,-0.0663
1781002809800120836,192.168.1.188,518016,5247851,0.0117,1.1115,-0.0624
1781002809812110564,192.168.1.188,518017,5247861,-0.0039,1.0218,-0.0351
1781002809823337099,192.168.1.188,518018,5247871,-0.0156,1.092,-0.0507
1781002809832623364,192.168.1.188,518019,5247881,0.0039,1.1388,-0.0429
1781002809841552148,192.168.1.188,518020,5247891,-0.1053,1.1037,-0.0351
1781002809850026659,192.168.1.188,518021,5247901,-0.1053,1.1037,-0.0351
1781002809869455774,192.168.1.188,518022,5247911,-0.0975,1.0686,-0.0741
1781002809871419044,192.168.1.188,518023,5247921,-0.0585,1.1076,-0.0585
1781002809879935195,192.168.1.188,518024,5247931,0.0624,1.0608,-0.0546
1781002809895311290,192.168.1.188,518025,5247941,-0.039,1.0569,-0.0585
1781002809902076523,192.168.1.188,518026,5247951,-0.0195,1.0218,-0.0351
1781002809909952452,192.168.1.188,518027,5247961,-0.0234,1.1115,-0.0546
1781002809922833634,192.168.1.188,518028,5247971,-0.0663,1.0725,-0.0585
1781002809930739633,192.168.1.188,518029,5247981,-0.0936,1.1193,-0.0312
1781002809940030839,192.168.1.188,518030,5247991,-0.1326,1.1193,-0.0585
1781002809949939447,192.168.1.188,518031,5248001,-0.0897,1.1193,-0.0585
1781002809963857055,192.168.1.188,518032,5248011,-0.1326,1.1349,-0.039
1781002809969965585,192.168.1.188,518033,5248021,-0.0702,1.0764,-0.0195
1781002809981056479,192.168.1.188,518034,5248031,0.0195,1.0764,-0.0624
1781002809990047593,192.168.1.188,518035,5248041,-0.0078,1.0374,-0.0351
1781002810000029501,192.168.1.188,518036,5248051,-0.1248,1.17,-0.0429
1781002810009993300,192.168.1.188,518037,5248061,-0.039,1.1232,-0.0039
1781002810019963529,192.168.1.188,518038,5248071,-0.1755,1.0335,-0.0546
1781002810032163488,192.168.1.188,518039,5248081,-0.0741,1.2051,-0.1404
1781002810040175387,192.168.1.188,518040,5248091,-0.0897,1.0101,-0.0702
1781002810050028895,192.168.1.188,518041,5248101,0.0195,1.0296,-0.0546
1781002810067647911,192.168.1.188,518042,5248111,-0.0819,1.0686,-0.0507
1781002810073627731,192.168.1.188,518043,5248121,-0.117,1.1544,-0.0468
1781002810086548854,192.168.1.188,518044,5248131,-0.1833,1.1544,-0.0039
1781002810091067885,192.168.1.188,518045,5248141,-0.1755,0.9828,-0.0117
1781002810100286481,192.168.1.188,518046,5248151,-0.1521,1.1076,-0.0585
1781002810113982438,192.168.1.188,518047,5248161,0.0585,1.092,-0.0585
1781002810120095957,192.168.1.188,518048,5248171,0.1404,1.0686,-0.0858
